Date,600276,600900,601318,600276_Return,600900_Return,601318_Return
2020/8/10,75.66,18.06,77.01,-0.004483721081448344,-0.0011068069751907217,0.008869237740779745
2020/8/11,76.48,18.07,76.77,0.010779649538263492,0.0005535566152978788,-0.0031213447113511705
2020/8/12,75.01,18.02,77.16,-0.01940783076160102,-0.002770852423945591,0.0050672491977206136
2020/8/13,74.07,18.02,76.6,-0.012610845956347205,0.0,-0.007284111290982942
2020/8/14,74.58,18.21,78.19,0.006861782725477106,0.01048864155932483,0.020544685389877415
2020/8/17,75.75,18.37,81.1,0.015566069638803803,0.008748005487517752,0.03654119898494468
2020/8/18,77.83,18.24,79.75,0.02708851658181821,-0.007101914580848856,-0.016786219456413676
2020/8/19,77.27,18.53,78.17,-0.007221179025804325,0.015774055651082808,-0.020010799432714776
2020/8/20,76.42,18.98,77.6,-0.011061339926738967,0.02399475288451347,-0.0073185150430656876
2020/8/21,76.5,18.99,78.25,0.0010462988137360796,0.0005267316424126811,0.008341402231089923
2020/8/24,77.02,18.91,77.8,0.006774387554273176,-0.004221642153828142,-0.005767398235916765
2020/8/25,78.32,18.55,78.11,0.016737869835491637,-0.019221093616922147,0.003976658437859548
2020/8/26,78.82,18.72,76.8,0.006363773544602935,0.009122681996001969,-0.016913449468579422
2020/8/27,78.42,18.67,76.54,-0.005087774902672315,-0.002674513495814601,-0.0033911601560703275
2020/8/28,79.49,18.99,77.89,0.013552230720836,0.01699456727056292,0.01748409493430092
2020/8/31,79.06,19.3,76.62,-0.0054241697164814084,0.01619257108664529,-0.016439435659354018
2020/9/1,78.32,19.53,76.38,-0.009404059646285212,0.011846648977747787,-0.0031372574751324933
2020/9/2,78.92,19.65,75.93,0.007631682932159656,0.0061255934266828405,-0.005909018572228142
2020/9/3,79.17,20.02,75.39,0.003162758028928181,0.01865443557180413,-0.007137223001532078
2020/9/4,77.92,20.01,74.82,-0.015914779849063088,-0.0004996252914324373,-0.007589411303610127
2020/9/7,76.33,20.08,75.06,-0.02061661352390054,0.0034921462278862947,0.003202564786874973
2020/9/8,76.94,20.0,77.14,0.00795985151377021,-0.00399202126953746,0.0273341590732068
2020/9/9,75.25,19.99,76.48,-0.022209993695163632,-0.0005001250416820646,-0.008592684036935694
2020/9/10,75.62,20.07,76.52,0.004904894833801521,0.00399401429593782,0.0005228758289055335
2020/9/11,76.51,20.36,77.21,0.011700652780973542,0.014346028874075323,0.00897683774867275
2020/9/14,76.13,20.9,78.55,-0.004979045925639802,0.026176967288443098,0.01720638238090544
2020/9/15,75.92,20.59,79.91,-0.002762251016448225,-0.014943637931066789,0.017165636684741692
2020/9/16,74.78,20.61,78.6,-0.015129684752705153,0.0009708738626694746,-0.01652930195121094
2020/9/17,71.91,20.42,79.0,-0.03913513243456457,-0.009261582165847937,0.0050761530318608195
2020/9/18,74.15,20.71,82.89,0.030674731469538585,0.01410186267097302,0.04806657513641355
2020/9/21,73.75,20.32,80.93,-0.005409073364011974,-0.019011052697211817,-0.023929844095824215
2020/9/22,74.42,20.05,79.07,0.009043727698546888,-0.013376468957702947,-0.02325104742477535
2020/9/23,74.87,20.01,78.56,0.00602855332411778,-0.001997005156936016,-0.00647087203662533
2020/9/24,73.22,19.4,77.07,-0.022284668550503817,-0.030959082526359705,-0.01914856425630873
2020/9/25,73.71,18.86,77.59,0.006669867509106808,-0.028229788863971095,0.006724453115956486
2020/9/28,73.82,19.05,77.95,0.0014912224006549124,0.010023824367398682,0.004629042597927402
2020/9/29,74.91,19.04,76.8,0.014657695357939815,-0.0005250722094904958,-0.014862955350158913
2020/9/30,74.85,19.13,76.26,-0.0008012820941543097,0.004715754088941981,-0.007056085724208572
2020/10/9,76.62,18.96,77.9,0.023372028406865475,-0.008926286625285496,0.02127739844728449
2020/10/12,78.5,19.25,80.86,0.02424048551586022,0.015179563906917437,0.0372933113359224
2020/10/13,78.08,19.33,81.38,-0.0053646826835258565,0.004147232486446217,0.006410278360919008
2020/10/14,77.5,19.12,81.38,-0.007456005745535954,-0.010923385596984136,0.0
2020/10/15,77.63,19.03,81.4,0.001676014058287656,-0.004718226315197249,0.00024573043495124125
2020/10/16,77.58,18.91,82.0,-0.0006442884057680232,-0.006325798637691893,0.00734397425575839
2020/10/19,76.27,18.82,81.85,-0.0170299858356735,-0.004770748513132528,-0.0018309434471097674
2020/10/20,75.84,18.84,81.23,-0.005653818229380825,0.0010621349909833988,-0.007603666754280702
2020/10/21,74.65,19.0,82.4,-0.015815333961567646,0.008456710018223124,0.014300799852563273
2020/10/22,74.63,19.0,82.1,-0.00026795284190317403,0.0,-0.00364742045704336
2020/10/23,73.46,18.73,83.5,-0.015801530751774706,-0.014312462710443175,0.01690861539842725
2020/10/26,74.32,18.99,82.2,0.011639054114061409,0.013786008368197322,-0.015691329794675468
2020/10/27,74.36,19.09,81.07,0.0005380683476605697,0.005252112913461726,-0.013842323062519313
2020/10/28,76.13,19.13,79.58,0.02352424246487761,0.0020931457145052512,-0.018550174000832698
2020/10/29,75.87,18.9,78.66,-0.003421055968137132,-0.01209586138656471,-0.011628037995119023
2020/10/30,74.03,18.96,77.83,-0.024550932894976896,0.0031695747612792147,-0.01060780603236644
2020/11/2,74.36,19.79,77.23,0.0044477463982364185,0.04284526278759859,-0.007738978390124274
2020/11/3,75.12,20.0,79.16,0.010168672046764193,0.01055551393951637,0.024683138153192452
2020/11/4,75.14,19.95,79.5,0.000266205245815776,-0.0025031302181184323,0.004285900925920849
2020/11/5,76.0,20.35,80.94,0.011380300140507948,0.01985176855273174,0.01795111778743319
2020/11/6,74.07,20.36,81.3,-0.025722748261133077,0.0004912797937177693,0.004437877106045818
2020/11/9,74.47,20.36,82.98,0.005385767697355881,0.0,0.02045359835095706
2020/11/10,73.29,20.22,83.2,-0.0159721857847952,-0.006899978089996761,0.002647732922440582
2020/11/11,71.81,20.54,83.52,-0.020400431815532194,0.015701990908087105,0.003838776307166114
2020/11/12,72.12,20.61,82.27,0.0043076562128900875,0.0034021904019554405,-0.015079602953489868
2020/11/13,71.25,20.36,80.34,-0.012136579186356578,-0.012204203220045784,-0.02373889224970327
2020/11/16,71.36,19.98,83.1,0.001542669122994056,-0.01884041846191442,0.03377707293026688
2020/11/17,71.27,19.55,84.03,-0.0012620067579751648,-0.021756486789032525,0.011129176078724434
2020/11/18,72.17,19.77,85.37,0.01254896557040297,0.01119035075115038,0.015820873082088127
2020/11/19,72.75,19.84,85.42,0.008004458967420192,0.0035344646742014874,0.0005855143911048799
2020/11/20,72.42,19.81,84.54,-0.004546401714106807,-0.0015132411462674966,-0.01035547027467576
2020/11/23,71.77,19.9,86.22,-0.009015942895514328,0.00453287101998745,0.01967737418034421
2020/11/24,72.64,19.71,85.0,0.012049172851057222,-0.00959361056581809,-0.014250912828671858
2020/11/25,71.77,19.46,87.25,-0.012049172851057222,-0.012765044406769732,0.02612630459221954
2020/11/26,71.67,20.23,89.15,-0.001394311436152762,0.038805574421795,0.021542783226613516
2020/11/27,72.46,20.31,90.1,0.01096243546110287,0.003946724412639213,0.01059982030514206
2020/11/30,71.66,20.11,90.03,-0.011101973590123215,-0.00989617180773239,-0.0007772164939066073
2020/12/1,73.01,20.3,93.38,0.018663706191186513,0.00940368226318089,0.03653424142240613
2020/12/2,72.94,20.2,92.85,-0.000959232687460343,-0.00493828164058252,-0.005691901744076411
2020/12/3,74.99,20.24,91.87,0.027717585932763633,0.0019782400121055588,-0.010610753515339688
2020/12/4,76.1,20.12,92.19,0.014693493554342574,-0.005946499187726051,0.0034771305271279473
2020/12/7,74.9,19.8,90.38,-0.015894374344465945,-0.016032407531048953,-0.019828660827369227
2020/12/8,75.06,19.83,88.05,0.0021339031837008804,0.001514004831214777,-0.02611816904091846
2020/12/9,73.53,20.09,87.87,-0.020594307498743802,0.013026236295138549,-0.002046385434463893
2020/12/10,74.17,19.95,87.68,0.00866626954033567,-0.006993035490970634,-0.002164626308045925
2020/12/11,74.58,20.01,86.1,0.005512619002208119,0.0030030052597695978,-0.018184411766021036
2020/12/14,75.09,19.77,87.69,0.0068150193611176135,-0.012066511413116654,0.018298456357579873
2020/12/15,80.85,19.53,86.3,0.0739081919113227,-0.012213892293937878,-0.015978269701882652
2020/12/16,80.84,19.76,86.84,-0.00012369348769514232,0.011707947431134347,0.0062377469207088865
2020/12/17,87.65,19.82,88.98,0.08087971883182288,0.003031836582120029,0.02434428036780467
2020/12/18,88.05,19.75,87.79,0.004553223574972343,-0.0035380375547111598,-0.013464026439778287
2020/12/21,89.88,19.58,87.05,0.020570612374912756,-0.008644854244766353,-0.00846493272391946
2020/12/22,88.5,19.15,84.15,-0.015472895303244805,-0.022205921475709545,-0.03388174557738299
2020/12/23,88.33,19.05,84.85,-0.0019227512568429361,-0.005235614053944904,0.00828407104342066
2020/12/24,90.67,18.98,84.2,0.026146740900924392,-0.003681308390928173,-0.007690070431953799
2020/12/25,95.84,19.32,83.2,0.05545359270917416,0.017755035602590397,-0.01194757342111874
2020/12/28,92.5,19.13,84.62,-0.03547148984875914,-0.009883045332210738,0.016923297464758846
2020/12/29,90.23,18.98,85.5,-0.02484667851197031,-0.007871990270379658,0.01034573065079325
2020/12/30,93.92,19.03,85.88,0.040081390073376966,0.0026308881262764316,0.004434597067865198
2020/12/31,92.88,19.16,86.98,-0.011135018690150211,0.0068080912346561995,0.012727234158912637
2021/1/4,92.67,18.9,85.18,-0.002263541791036161,-0.013662850477117683,-0.0209115426744253
2021/1/5,94.36,18.89,84.27,0.018072458940873837,-0.0005292405521784005,-0.010740734710805278
2021/1/6,94.77,19.21,85.74,0.004335648942629611,0.016798295267046903,0.017293531385568883
2021/1/7,95.83,19.23,86.26,0.011122884873567607,0.0010405828202233458,0.006046530049865773
2021/1/8,94.35,19.34,86.1,-0.01556451654111246,0.005703930424459713,-0.0018565797860121691
2021/1/11,92.75,19.1,84.03,-0.017103570327014594,-0.012487154972563808,-0.02433553349355755
2021/1/12,95.08,19.16,87.82,0.024810941004449028,0.0031364374901299286,0.0441153871934441
2021/1/13,93.81,19.42,87.54,-0.01344718235413378,0.013478690320464448,-0.0031934333708214524
2021/1/14,91.82,19.18,85.27,-0.021441321316783224,-0.012435393407886686,-0.0262731390087918
2021/1/15,91.52,19.2,86.9,-0.003272611189588659,0.00104220957844392,0.01893533951738835
2021/1/18,89.86,19.1,87.2,-0.018304623989473967,-0.005221943981151611,0.0034462986435874754
2021/1/19,87.46,19.4,86.8,-0.027071357657239226,0.015584731016697884,-0.004597709248629123
2021/1/20,88.31,19.1,85.2,0.009671805495936603,-0.015584731016697884,-0.018605187831034264
2021/1/21,90.12,19.13,84.44,0.020288764083332467,0.001569448399576956,-0.008960210855150308
2021/1/22,93.83,18.91,83.8,0.04034251873791472,-0.01156690078179512,-0.007608215492083126
2021/1/25,92.87,18.9,84.88,-0.010283968514040787,-0.0005289606047695905,0.012805486817690337
2021/1/26,89.17,18.99,83.0,-0.04065600564112959,0.004750602758597733,-0.022397886509128995
2021/1/27,88.85,19.16,83.04,-0.0035951055461271864,0.00891224771851995,0.0004818116209799328
2021/1/28,87.22,20.0,80.92,-0.01851589218604044,0.042907501011276494,-0.02586140711803342
2021/1/29,86.47,19.68,79.08,-0.008636129442280982,-0.016129381929883557,-0.023001013997128616
2021/2/1,85.46,19.43,79.27,-0.011749102756460239,-0.012784628234758788,0.0023997485466482615
2021/2/2,88.33,19.51,78.18,0.033031370541161564,0.0041088912456714866,-0.013845886484255665
2021/2/3,87.5,19.48,76.54,-0.009441007393471423,-0.0015388564206308963,-0.02120038036725269
2021/2/4,85.67,19.52,79.62,-0.02113608738761652,0.002051282770557439,0.03945183757461557
2021/2/5,89.42,19.43,79.72,0.04284166482988194,-0.004621317595598029,0.0012551777724221225
2021/2/8,88.57,19.5,78.57,-0.009551170984343216,0.0035962021803523925,-0.01453054815686361
2021/2/9,91.45,19.28,78.13,0.03199917501538341,-0.011346176387301288,-0.005615841179077208
2021/2/10,91.0,19.69,79.25,-0.00493286832002493,0.021042603468634624,0.014233306748737462
2021/2/18,87.42,19.63,82.38,-0.040135417081681446,-0.0030518843626645697,0.03873527625054418
2021/2/19,87.63,19.98,84.2,0.0023993156325907705,0.017672764932037843,0.021852232240346936
2021/2/22,83.34,19.56,83.0,-0.05019477907345138,-0.021245108613736186,-0.014354313451683254
2021/2/23,83.92,19.73,84.32,0.006935338093733812,0.00865365542785268,0.01577847699645396
2021/2/24,83.08,19.61,83.78,-0.01005996508012963,-0.006100679826269051,-0.0064247692741634665
2021/2/25,84.21,19.8,87.14,0.013509680033989113,0.009642297492234775,0.03932170517040756
2021/2/26,84.83,19.75,85.18,0.00733557477774216,-0.0025284463533590262,-0.02274935619422891
2021/3/1,83.59,19.67,84.84,-0.014725358108578668,-0.004058858946162758,-0.00399953479858528
2021/3/2,81.96,19.75,83.23,-0.019692572340365366,0.004058858946162758,-0.01915926993847794
2021/3/3,84.46,20.03,86.75,0.03004672613509829,0.014077658330596154,0.041422559068964304
2021/3/4,83.75,20.27,86.3,-0.008441878800621971,0.011910810786181614,-0.005200820737586653
2021/3/5,83.58,20.2,84.5,-0.002031913685406117,-0.0034593560567492965,-0.02107806372625376
2021/3/8,76.77,20.2,84.95,-0.08499031817996183,0.0,0.005311313754813085
2021/3/9,76.48,20.25,84.05,-0.00378467009666128,0.0024721891453891587,-0.010650988263316563
2021/3/10,77.83,19.9,83.28,0.017497692228150896,-0.017435061822101527,-0.009203435547910921
2021/3/11,77.9,20.2,86.36,0.0008989919054052109,0.014962872676712369,0.03631618133989267
2021/3/12,76.82,21.32,85.55,-0.013960929958943602,0.053962994890484506,-0.009423605308404248
2021/3/15,74.66,20.94,85.11,-0.028520549431321207,-0.017984393855252634,-0.005156462849332577
2021/3/16,74.32,20.91,85.4,-0.004564378980854933,-0.0014336920018487298,0.0034015633056547756
2021/3/17,73.85,20.42,82.54,-0.006344085528193766,-0.023712700704022538,-0.03406307647008866
2021/3/18,74.34,20.43,81.42,0.006613155891717071,0.0004895960930109133,-0.013662081249602664
2021/3/19,73.37,20.47,79.64,-0.013134032143202745,0.0019559908436672657,-0.022104463878837244
2021/3/22,73.42,21.21,79.82,0.0006812453427853526,0.035512368903393376,0.0022576204245918774
2021/3/23,73.04,20.97,80.05,-0.0051891417819751595,-0.01137992366276297,0.002877339822136449
2021/3/24,72.1,20.78,79.01,-0.01295319199580991,-0.009101859242746979,-0.013077012708081703
2021/3/25,72.69,21.06,79.2,0.008149779205640861,0.013384521034748076,0.002401872085737722
2021/3/26,76.02,20.83,80.01,0.044792640064557965,-0.010981251432948813,0.010175328041652776
2021/3/29,75.44,21.26,79.13,-0.007658825235900224,0.02043311764092115,-0.011059557240931106
2021/3/30,78.0,21.44,79.37,0.03337118836438968,0.008430963288799553,0.0030283934816823788
2021/3/31,76.74,21.44,78.7,-0.01628574187078513,0.0,-0.008477307679426893
2021/4/1,78.21,21.63,79.2,0.01897443179471381,0.008822903762366163,0.006333143397022845
2021/4/2,77.23,21.12,78.88,-0.012609534032347547,-0.023860781126906705,-0.0040485885260004295
2021/4/6,75.75,20.95,79.03,-0.019349538191693938,-0.00808181246991424,0.0018998169225046269
2021/4/7,75.57,21.13,78.45,-0.002379065356850063,0.00855518525981891,-0.007366048037842354
2021/4/8,77.03,20.86,78.63,0.019135577332245468,-0.012860382055339237,0.002291826824382781
2021/4/9,76.0,20.85,77.16,-0.013461616078543237,-0.0004795013278156013,-0.018872117965896607
2021/4/12,74.61,21.19,77.16,-0.018458793802907714,0.016175424035397068,0.0
2021/4/13,74.15,21.02,76.56,-0.006184477899481955,-0.0080550068314027,-0.007806440892829336
2021/4/14,71.27,20.76,77.15,-0.03961458707016252,-0.012446307151117164,0.007676831664471528
2021/4/15,68.48,20.32,75.81,-0.03993374968029251,-0.021422435587406863,-0.01752136874095811
2021/4/16,67.18,20.47,75.7,-0.019166147649339216,0.007354776962916976,-0.0014520496248087156
2021/4/19,68.41,20.51,76.18,0.01814342858875939,0.0019521724110913574,0.006320800607054977
2021/4/20,66.92,20.61,76.0,-0.02202113665428307,0.0048638228180784004,-0.002365620764127385
2021/4/21,69.32,20.6,75.62,0.03523558872878141,-0.00048531910683236035,-0.005012541823544048
2021/4/22,68.5,20.4,74.37,-0.011899719579225199,-0.009756174945364737,-0.01666816374757829
2021/4/23,69.17,20.38,74.26,0.009733497344313946,-0.0009808730555920242,-0.0014801859662743055
2021/4/26,67.93,20.16,72.89,-0.018089479409282738,-0.010853584591410836,-0.01862099335481293
2021/4/27,69.21,20.12,73.27,0.018667597650560808,-0.001986097971629075,0.005199792777751178
2021/4/28,69.05,20.12,72.81,-0.002314480998470536,0.0,-0.006297939765253169
2021/4/29,68.62,20.13,73.82,-0.00624684242499729,0.0004968944201615422,0.013776389195232497
2021/4/30,70.08,19.97,72.5,0.021053409197832273,-0.007980092223976332,-0.018043135741223182
2021/5/6,68.43,19.89,70.53,-0.023826121663729438,-0.004014054561843228,-0.027548410640540588
2021/5/7,66.66,19.76,70.1,-0.026206252084812753,-0.006557400546158831,-0.006115357179544034
2021/5/10,66.94,19.67,70.03,0.004191622903586989,-0.004565059918753889,-0.000999072373117471
2021/5/11,69.76,19.89,70.28,0.041264083817543096,0.01112246046491272,0.0035635416514701035
2021/5/12,69.32,19.77,69.93,-0.006327314753319158,-0.0060514556833553,-0.004992521603121247
2021/5/13,68.11,19.76,69.14,-0.017609419594178277,-0.0005059448628035312,-0.011361307222297334
2021/5/14,69.86,19.65,71.18,0.025369194125459238,-0.005582354004451506,0.02907844558856887
2021/5/17,71.15,19.76,70.37,0.018297085157175985,0.005582354004451506,-0.011444844103589702
2021/5/18,71.44,19.79,70.9,0.004067612032382151,0.0015170672947526498,0.0075033975596241476
2021/5/19,70.87,19.61,69.97,-0.008010723746079584,-0.00913711940621953,-0.013203854780276636
2021/5/20,69.76,19.43,70.72,-0.015786433221440355,-0.009221376818906446,0.010661839571582732
2021/5/21,68.47,19.6,70.05,-0.018665086467752445,0.008711302847123292,-0.009519145546371455
2021/5/24,69.47,19.38,69.94,0.014499311571817941,-0.011287959773851775,-0.0015715411477863483
2021/5/25,71.87,19.81,72.46,0.03396392677556204,0.02194525424783933,0.03539695383170116
2021/5/26,71.91,19.42,72.38,0.000556405634051238,-0.01988339784728055,-0.001104667331334852
2021/5/27,71.92,19.44,72.9,0.0001390530489624453,0.00102933616911427,0.007158620879016198
2021/5/28,71.54,19.67,72.97,-0.005297656332493794,0.011761833368674868,0.0009597587629164295
2021/5/31,71.92,19.86,71.8,0.005297656332493794,0.009613026216058529,-0.016163921723350683
2021/6/1,72.89,19.93,71.13,0.013397065230756233,0.0035184756076769297,-0.009375287308754032
2021/6/2,70.3,19.82,70.87,-0.03617965657750233,-0.005534605322861541,-0.003661975923259675
2021/6/3,68.82,19.9,70.68,-0.02127739844728449,0.004028202828604943,-0.0026845653706688566
2021/6/4,68.87,19.87,70.85,0.000726269187272699,-0.0015086751667214848,0.002402318685193805
2021/6/7,68.7,19.74,70.28,-0.0024714703283033046,-0.006564022558389837,-0.00807770281779252
2021/6/8,69.15,19.82,70.41,0.00652885888246324,0.004044494896506379,0.0018480352121450494
2021/6/9,70.12,20.32,70.3,0.013930001942266124,0.02491409380843912,-0.0015634997144227114
2021/6/10,73.0,20.32,70.01,0.04025138109535753,0.0,-0.00413370982751271
2021/6/11,72.96,20.69,69.4,-0.0005480953823147061,0.01804486904717084,-0.00875122147634766
2021/6/15,71.88,20.43,67.07,-0.014913283850717995,-0.012646082927921132,-0.0341500174011129
2021/6/16,70.81,20.4,67.0,-0.014997828251675394,-0.001469507979360074,-0.0010442307206801615
2021/6/17,71.15,20.4,66.25,0.004790090872178965,0.0,-0.011257154524634494
2021/6/18,71.44,20.08,65.1,0.004067612032382151,-0.015810606026642304,-0.0175109156518074
2021/6/21,69.51,19.94,64.16,-0.02738730945584944,-0.006996530289836045,-0.014544585656264708
2021/6/22,70.48,20.15,64.73,0.013858354515529747,0.010476523858999442,0.008844808999159959
2021/6/23,71.15,20.27,65.82,0.009461342907937542,0.00593767207121676,0.016698970957774506
2021/6/24,68.0,20.4,65.96,-0.04528261935975486,0.006392940386262147,0.002124754176204391
2021/6/25,68.06,20.64,66.68,0.0008819638966528487,0.011696039763191557,0.010856560191195186
2021/6/28,68.6,20.97,65.6,0.00790286565908005,0.01586190430046619,-0.016329361932549524
